api_number,month,oil,gas,water,serialid,operator_name,well_name,latitude,longitude,status,parent,cik,serialid,county,color
1925291,6/1/2012,0,0,0,257502,Chevron U.S.A. Inc.,Star 4-CR,36.10404256,-120.2343764,A,CHEVRONTEXACO CORP,93410,21465,Fresno,#808080
1925291,7/1/2012,0,0,0,257503,Chevron U.S.A. Inc.,Star 4-CR,36.10404256,-120.2343764,A,CHEVRONTEXACO CORP,93410,21465,Fresno,#808080
1925291,8/1/2012,0,0,0,257504,Chevron U.S.A. Inc.,Star 4-CR,36.10404256,-120.2343764,A,CHEVRONTEXACO CORP,93410,21465,Fresno,#808080
1925291,9/1/2012,0,0,0,257505,Chevron U.S.A. Inc.,Star 4-CR,36.10404256,-120.2343764,A,CHEVRONTEXACO CORP,93410,21465,Fresno,#808080
1925291,10/1/2012,0,0,0,257506,Chevron U.S.A. Inc.,Star 4-CR,36.10404256,-120.2343764,A,CHEVRONTEXACO CORP,93410,21465,Fresno,#808080
1925291,11/1/2012,0,0,0,257507,Chevron U.S.A. Inc.,Star 4-CR,36.10404256,-120.2343764,A,CHEVRONTEXACO CORP,93410,21465,Fresno,#808080
1925291,12/1/2012,0,0,0,257508,Chevron U.S.A. Inc.,Star 4-CR,36.10404256,-120.2343764,A,CHEVRONTEXACO CORP,93410,21465,Fresno,#808080
1925292,1/1/2012,0,0,6632,257509,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#008000
1925292,2/1/2012,0,0,10203,257510,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#008000
1925292,3/1/2012,0,0,11349,257511,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#008000
1925292,4/1/2012,0,0,11539,257512,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#008000
1925292,5/1/2012,0,0,0,257513,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#808080
1925292,6/1/2012,0,0,0,257514,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#808080
1925292,7/1/2012,0,0,0,257515,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#808080
1925292,8/1/2012,0,0,0,257516,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#808080
1925292,9/1/2012,0,0,0,257517,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#808080
1925292,10/1/2012,0,0,0,257518,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#808080
1925292,11/1/2012,0,0,0,257519,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#808080
1925292,12/1/2012,0,0,0,257520,Chevron U.S.A. Inc.,,36.91475979,-120.23398,A,CHEVRONTEXACO CORP,93410,21466,Fresno,#808080
1925293,1/1/2012,0,0,1360,257521,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#008000
1925293,2/1/2012,0,0,600,257522,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#008000
1925293,3/1/2012,0,0,1834,257523,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#008000
1925293,4/1/2012,0,0,1203,257524,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#008000
1925293,5/1/2012,0,0,0,257525,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#808080
1925293,6/1/2012,0,0,0,257526,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#808080
1925293,7/1/2012,0,0,0,257527,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#808080
1925293,8/1/2012,0,0,0,257528,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#808080
1925293,9/1/2012,0,0,0,257529,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#808080
1925293,10/1/2012,0,0,0,257530,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#808080
1925293,11/1/2012,0,0,0,257531,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#808080
1925293,12/1/2012,0,0,0,257532,Chevron U.S.A. Inc.,,36.85459975,-120.2348581,A,CHEVRONTEXACO CORP,93410,21467,Fresno,#808080
1925294,1/1/2012,0,0,21143,257533,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#008000
1925294,2/1/2012,0,0,17924,257534,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#008000
1925294,3/1/2012,0,0,17567,257535,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#008000
1925294,4/1/2012,0,0,16884,257536,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#008000
1925294,5/1/2012,0,0,0,257537,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#808080
1925294,6/1/2012,0,0,0,257538,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#808080
1925294,7/1/2012,0,0,0,257539,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#808080
1925294,8/1/2012,0,0,0,257540,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#808080
1925294,9/1/2012,0,0,0,257541,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#808080
1925294,10/1/2012,0,0,0,257542,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#808080
1925294,11/1/2012,0,0,0,257543,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#808080
1925294,12/1/2012,0,0,0,257544,Chevron U.S.A. Inc.,,36.11377592,-120.2257252,A,CHEVRONTEXACO CORP,93410,21468,Fresno,#808080
1925301,1/1/2012,0,0,0,1513,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,2/1/2012,0,0,0,1514,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,3/1/2012,0,0,0,1515,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,4/1/2012,0,0,0,1516,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,5/1/2012,0,0,0,1517,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,6/1/2012,0,0,0,1518,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,7/1/2012,0,0,0,1519,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,8/1/2012,0,0,0,1520,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,9/1/2012,0,0,0,1521,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,10/1/2012,0,0,0,1522,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,11/1/2012,0,0,0,1523,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925301,12/1/2012,0,0,0,1524,Medley Oil and Gas LLC,,36.19144192,-120.1814609,A,DEVON ENERGY,,127,Fresno,#808080
1925303,1/1/2012,0,0,0,276049,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,2/1/2012,0,0,0,276050,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,3/1/2012,0,0,0,276051,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,4/1/2012,0,0,0,276052,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,5/1/2012,0,0,0,276053,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,6/1/2012,0,0,0,276054,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,7/1/2012,0,0,0,276055,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,8/1/2012,0,0,0,276056,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,9/1/2012,0,0,0,276057,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,10/1/2012,0,0,0,276058,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,11/1/2012,0,0,0,276059,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925303,12/1/2012,0,0,0,276060,Chevron U.S.A. Inc.,,36.11243116,-120.2326606,I,CHEVRONTEXACO CORP,93410,23005,Fresno,#808080
1925304,6/1/2012,0,0,0,268771,Aera Energy LLC,,36.14219768,-120.2215704,A,EXXON MOBIL CORP,34088,22406,Fresno,#808080
1925304,7/1/2012,0,0,0,268684,Aera Energy LLC,,36.14219768,-120.2215704,A,EXXON MOBIL CORP,34088,22406,Fresno,#808080
1925304,8/1/2012,0,0,0,268772,Aera Energy LLC,,36.14219768,-120.2215704,A,EXXON MOBIL CORP,34088,22406,Fresno,#808080
1925304,9/1/2012,0,0,0,268773,Aera Energy LLC,,36.14219768,-120.2215704,A,EXXON MOBIL CORP,34088,22406,Fresno,#808080
1925304,10/1/2012,0,0,0,268774,Aera Energy LLC,,36.14219768,-120.2215704,A,EXXON MOBIL CORP,34088,22406,Fresno,#808080
1925304,11/1/2012,0,0,0,268775,Aera Energy LLC,,36.14219768,-120.2215704,A,EXXON MOBIL CORP,34088,22406,Fresno,#808080
1925304,12/1/2012,0,0,0,268776,Aera Energy LLC,,36.14219768,-120.2215704,A,EXXON MOBIL CORP,34088,22406,Fresno,#808080
1925305,6/1/2012,0,0,0,268782,Aera Energy LLC,Call 1-5A,36.1462916,-120.2220831,A,EXXON MOBIL CORP,34088,22407,Fresno,#808080
1925305,7/1/2012,0,0,0,268783,Aera Energy LLC,Call 1-5A,36.1462916,-120.2220831,A,EXXON MOBIL CORP,34088,22407,Fresno,#808080
1925305,8/1/2012,0,0,0,268784,Aera Energy LLC,Call 1-5A,36.1462916,-120.2220831,A,EXXON MOBIL CORP,34088,22407,Fresno,#808080
1925305,9/1/2012,0,0,0,268785,Aera Energy LLC,Call 1-5A,36.1462916,-120.2220831,A,EXXON MOBIL CORP,34088,22407,Fresno,#808080
1925305,10/1/2012,0,0,0,268786,Aera Energy LLC,Call 1-5A,36.1462916,-120.2220831,A,EXXON MOBIL CORP,34088,22407,Fresno,#808080
1925305,11/1/2012,0,0,0,268787,Aera Energy LLC,Call 1-5A,36.1462916,-120.2220831,A,EXXON MOBIL CORP,34088,22407,Fresno,#808080
1925305,12/1/2012,0,0,0,268788,Aera Energy LLC,Call 1-5A,36.1462916,-120.2220831,A,EXXON MOBIL CORP,34088,22407,Fresno,#808080
1925306,1/1/2012,0,0,0,279865,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,2/1/2012,0,0,0,279866,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,3/1/2012,0,0,0,279867,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,4/1/2012,0,0,0,279868,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,5/1/2012,0,0,0,279869,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,6/1/2012,0,0,0,279870,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,7/1/2012,0,0,0,279871,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,8/1/2012,0,0,0,279872,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,9/1/2012,0,0,0,279873,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,10/1/2012,0,0,0,279874,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,11/1/2012,0,0,0,279875,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925306,12/1/2012,0,0,0,279876,Aera Energy LLC,Call 2-4A,36.146306,-120.2217148,A,EXXON MOBIL CORP,34088,22408,Fresno,#808080
1925307,6/1/2012,0,0,0,268806,Aera Energy LLC,Call 2-5B,36.1456292,-120.2219132,A,EXXON MOBIL CORP,34088,22409,Fresno,#808080
1925307,7/1/2012,0,0,0,268807,Aera Energy LLC,Call 2-5B,36.1456292,-120.2219132,A,EXXON MOBIL CORP,34088,22409,Fresno,#808080
1925307,8/1/2012,0,0,0,268808,Aera Energy LLC,Call 2-5B,36.1456292,-120.2219132,A,EXXON MOBIL CORP,34088,22409,Fresno,#808080
1925307,9/1/2012,0,0,0,268809,Aera Energy LLC,Call 2-5B,36.1456292,-120.2219132,A,EXXON MOBIL CORP,34088,22409,Fresno,#808080
1925307,10/1/2012,0,0,0,268810,Aera Energy LLC,Call 2-5B,36.1456292,-120.2219132,A,EXXON MOBIL CORP,34088,22409,Fresno,#808080
1925307,11/1/2012,0,0,0,268811,Aera Energy LLC,Call 2-5B,36.1456292,-120.2219132,A,EXXON MOBIL CORP,34088,22409,Fresno,#808080
1925307,12/1/2012,0,0,0,268812,Aera Energy LLC,Call 2-5B,36.1456292,-120.2219132,A,EXXON MOBIL CORP,34088,22409,Fresno,#808080
1925309,1/1/2012,0,3,31,302989,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#0000FF
1925309,2/1/2012,0,0,1,302990,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#008000
1925309,3/1/2012,0,0,0,302991,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#808080
1925309,4/1/2012,0,0,0,302992,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#808080
1925309,5/1/2012,0,0,0,302993,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#808080
1925309,6/1/2012,0,0,0,302994,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#808080
1925309,7/1/2012,0,0,0,302995,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#808080
1925309,8/1/2012,0,0,0,302996,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#808080
1925309,9/1/2012,0,0,0,302997,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#808080
1925309,10/1/2012,0,0,0,302998,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#808080
1925309,11/1/2012,0,0,0,302999,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#808080
1925309,12/1/2012,0,0,0,303000,Aera Energy LLC,Caribou 5A,36.15133668,-120.2012048,A,EXXON MOBIL CORP,34088,25255,Fresno,#808080
1925310,6/1/2012,0,0,0,303079,Aera Energy LLC,,36.14562308,-120.1945415,A,EXXON MOBIL CORP,34088,25262,Fresno,#808080
1925310,7/1/2012,0,0,0,303080,Aera Energy LLC,,36.14562308,-120.1945415,A,EXXON MOBIL CORP,34088,25262,Fresno,#808080
1925310,8/1/2012,0,0,0,303081,Aera Energy LLC,,36.14562308,-120.1945415,A,EXXON MOBIL CORP,34088,25262,Fresno,#808080
1925310,9/1/2012,0,0,0,303082,Aera Energy LLC,,36.14562308,-120.1945415,A,EXXON MOBIL CORP,34088,25262,Fresno,#808080
1925310,10/1/2012,0,0,0,303083,Aera Energy LLC,,36.14562308,-120.1945415,A,EXXON MOBIL CORP,34088,25262,Fresno,#808080
1925310,11/1/2012,0,0,0,303084,Aera Energy LLC,,36.14562308,-120.1945415,A,EXXON MOBIL CORP,34088,25262,Fresno,#808080
1925310,12/1/2012,0,0,0,303085,Aera Energy LLC,,36.14562308,-120.1945415,A,EXXON MOBIL CORP,34088,25262,Fresno,#808080
1925311,1/1/2012,0,0,0,303001,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,2/1/2012,0,0,0,303002,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,3/1/2012,0,0,0,303003,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,4/1/2012,0,0,0,303004,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,5/1/2012,0,0,0,303005,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,6/1/2012,0,0,0,303006,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,7/1/2012,0,0,0,303007,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,8/1/2012,0,0,0,303008,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,9/1/2012,0,0,0,303009,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,10/1/2012,0,0,0,303010,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,11/1/2012,0,0,0,303011,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925311,12/1/2012,0,0,0,303012,Aera Energy LLC,,36.14225348,-120.1859494,I,EXXON MOBIL CORP,34088,25256,Fresno,#808080
1925312,1/1/2012,0,0,0,303013,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,2/1/2012,0,0,0,303014,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,3/1/2012,0,0,0,303015,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,4/1/2012,0,0,0,303016,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,5/1/2012,0,0,0,303017,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,6/1/2012,0,0,0,303018,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,7/1/2012,0,0,0,303019,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,8/1/2012,0,0,0,303020,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,9/1/2012,0,0,0,303021,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,10/1/2012,0,0,0,303022,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,11/1/2012,0,0,0,303023,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925312,12/1/2012,0,0,0,303024,Aera Energy LLC,,36.14411756,-120.1849342,I,EXXON MOBIL CORP,34088,25257,Fresno,#808080
1925313,1/1/2012,0,0,0,303026,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,2/1/2012,0,0,0,303027,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,3/1/2012,0,0,0,303028,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,4/1/2012,0,0,0,303029,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,5/1/2012,0,0,0,303030,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,6/1/2012,0,0,0,303031,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,7/1/2012,0,0,0,303032,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,8/1/2012,0,0,0,303033,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,9/1/2012,0,0,0,303034,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,10/1/2012,0,0,0,303035,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,11/1/2012,0,0,0,303036,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925313,12/1/2012,0,0,0,303037,Aera Energy LLC,,36.13388812,-120.1916176,I,EXXON MOBIL CORP,34088,25258,Fresno,#808080
1925314,6/1/2012,0,0,0,257313,Aera Energy LLC,,36.14179844,-120.1928927,A,EXXON MOBIL CORP,34088,21449,Fresno,#808080
1925314,7/1/2012,0,0,0,257314,Aera Energy LLC,,36.14179844,-120.1928927,A,EXXON MOBIL CORP,34088,21449,Fresno,#808080
1925314,8/1/2012,0,0,0,257315,Aera Energy LLC,,36.14179844,-120.1928927,A,EXXON MOBIL CORP,34088,21449,Fresno,#808080
1925314,9/1/2012,0,0,0,257316,Aera Energy LLC,,36.14179844,-120.1928927,A,EXXON MOBIL CORP,34088,21449,Fresno,#808080
1925314,10/1/2012,0,0,0,257317,Aera Energy LLC,,36.14179844,-120.1928927,A,EXXON MOBIL CORP,34088,21449,Fresno,#808080
1925314,11/1/2012,0,0,0,257318,Aera Energy LLC,,36.14179844,-120.1928927,A,EXXON MOBIL CORP,34088,21449,Fresno,#808080
1925314,12/1/2012,0,0,0,257319,Aera Energy LLC,,36.14179844,-120.1928927,A,EXXON MOBIL CORP,34088,21449,Fresno,#808080
1925315,1/1/2012,0,0,0,276061,Aera Energy LLC,,36.143552,-120.2214988,A,EXXON MOBIL CORP,34088,23006,Fresno,#808080
1925315,2/1/2012,0,0,0,276062,Aera Energy LLC,,36.143552,-120.2214988,A,EXXON MOBIL CORP,34088,23006,Fresno,#808080
1925315,3/1/2012,0,0,0,276063,Aera Energy LLC,,36.143552,-120.2214988,A,EXXON MOBIL CORP,34088,23006,Fresno,#808080
1925315,6/1/2012,0,0,0,276066,Aera Energy LLC,,36.143552,-120.2214988,A,EXXON MOBIL CORP,34088,23006,Fresno,#808080
1925315,7/1/2012,0,0,0,276067,Aera Energy LLC,,36.143552,-120.2214988,A,EXXON MOBIL CORP,34088,23006,Fresno,#808080
1925315,8/1/2012,0,0,0,276068,Aera Energy LLC,,36.143552,-120.2214988,A,EXXON MOBIL CORP,34088,23006,Fresno,#808080
1925315,9/1/2012,0,0,0,276069,Aera Energy LLC,,36.143552,-120.2214988,A,EXXON MOBIL CORP,34088,23006,Fresno,#808080
1925315,10/1/2012,0,0,0,276070,Aera Energy LLC,,36.143552,-120.2214988,A,EXXON MOBIL CORP,34088,23006,Fresno,#808080
1925315,11/1/2012,0,0,0,276071,Aera Energy LLC,,36.143552,-120.2214988,A,EXXON MOBIL CORP,34088,23006,Fresno,#808080
1925315,12/1/2012,0,0,0,276072,Aera Energy LLC,,36.143552,-120.2214988,A,EXXON MOBIL CORP,34088,23006,Fresno,#808080
1925316,1/1/2012,0,0,0,276073,Aera Energy LLC,,36.14354336,-120.2211255,A,EXXON MOBIL CORP,34088,23007,Fresno,#808080
1925316,2/1/2012,0,0,0,276074,Aera Energy LLC,,36.14354336,-120.2211255,A,EXXON MOBIL CORP,34088,23007,Fresno,#808080
1925316,3/1/2012,0,0,0,276075,Aera Energy LLC,,36.14354336,-120.2211255,A,EXXON MOBIL CORP,34088,23007,Fresno,#808080
1925316,4/1/2012,0,0,12736,276076,Aera Energy LLC,,36.14354336,-120.2211255,A,EXXON MOBIL CORP,34088,23007,Fresno,#008000
1925316,5/1/2012,0,0,3320,276077,Aera Energy LLC,,36.14354336,-120.2211255,A,EXXON MOBIL CORP,34088,23007,Fresno,#808080
1925316,6/1/2012,0,0,0,276078,Aera Energy LLC,,36.14354336,-120.2211255,A,EXXON MOBIL CORP,34088,23007,Fresno,#808080
1925316,7/1/2012,0,0,0,276079,Aera Energy LLC,,36.14354336,-120.2211255,A,EXXON MOBIL CORP,34088,23007,Fresno,#808080
